timestamp,level
2025-07-05T07:38:00Z,SEDENTARY
2025-07-05T07:39:00Z,SEDENTARY
2025-07-05T07:40:00Z,SEDENTARY
2025-07-05T07:41:00Z,SEDENTARY
2025-07-05T07:42:00Z,SEDENTARY
2025-07-05T07:43:00Z,SEDENTARY
2025-07-05T07:44:00Z,SEDENTARY
2025-07-05T07:45:00Z,SEDENTARY
2025-07-05T07:47:00Z,SEDENTARY
2025-07-05T07:50:00Z,LIGHTLY_ACTIVE
2025-07-05T07:51:00Z,SEDENTARY
2025-07-05T07:52:00Z,SEDENTARY
2025-07-05T07:53:00Z,SEDENTARY
2025-07-05T07:54:00Z,LIGHTLY_ACTIVE
2025-07-05T07:59:00Z,SEDENTARY
2025-07-05T08:00:00Z,SEDENTARY
2025-07-05T08:02:00Z,SEDENTARY
2025-07-05T08:04:00Z,SEDENTARY
2025-07-05T08:05:00Z,SEDENTARY
2025-07-05T08:07:00Z,SEDENTARY
2025-07-05T08:08:00Z,SEDENTARY
2025-07-05T08:09:00Z,SEDENTARY
2025-07-05T08:12:00Z,SEDENTARY
2025-07-05T08:13:00Z,SEDENTARY
2025-07-05T08:16:00Z,SEDENTARY
2025-07-05T08:21:00Z,SEDENTARY
2025-07-05T09:01:00Z,SEDENTARY
2025-07-05T09:14:00Z,SEDENTARY
2025-07-05T09:16:00Z,SEDENTARY
2025-07-05T09:21:00Z,SEDENTARY
2025-07-05T09:32:00Z,SEDENTARY
2025-07-05T09:33:00Z,SEDENTARY
2025-07-05T09:35:00Z,SEDENTARY
2025-07-05T09:50:00Z,SEDENTARY
2025-07-05T09:56:00Z,SEDENTARY
2025-07-05T10:16:00Z,SEDENTARY
2025-07-05T10:35:00Z,SEDENTARY
2025-07-05T10:37:00Z,SEDENTARY
2025-07-05T11:15:00Z,SEDENTARY
2025-07-05T11:19:00Z,SEDENTARY
2025-07-05T11:36:00Z,SEDENTARY
2025-07-05T11:51:00Z,SEDENTARY
2025-07-05T12:00:00Z,SEDENTARY
2025-07-05T12:38:00Z,SEDENTARY
2025-07-05T12:44:00Z,SEDENTARY
2025-07-05T13:04:00Z,SEDENTARY
2025-07-05T13:10:00Z,SEDENTARY
2025-07-05T13:21:00Z,SEDENTARY
2025-07-05T13:31:00Z,SEDENTARY
2025-07-05T13:34:00Z,SEDENTARY
2025-07-05T13:53:00Z,SEDENTARY
2025-07-05T13:58:00Z,SEDENTARY
2025-07-05T14:20:00Z,SEDENTARY
2025-07-05T14:34:00Z,SEDENTARY
2025-07-05T14:45:00Z,SEDENTARY
2025-07-05T15:13:00Z,SEDENTARY
2025-07-05T15:54:00Z,SEDENTARY
2025-07-05T16:03:00Z,SEDENTARY
2025-07-05T16:06:00Z,SEDENTARY
2025-07-05T16:10:00Z,SEDENTARY
2025-07-05T16:11:00Z,SEDENTARY
2025-07-05T16:12:00Z,SEDENTARY
2025-07-05T16:15:00Z,LIGHTLY_ACTIVE
2025-07-05T16:16:00Z,SEDENTARY
2025-07-05T16:17:00Z,LIGHTLY_ACTIVE
2025-07-05T16:18:00Z,SEDENTARY
2025-07-05T16:19:00Z,SEDENTARY
2025-07-05T16:20:00Z,SEDENTARY
2025-07-05T16:21:00Z,LIGHTLY_ACTIVE
2025-07-05T16:22:00Z,LIGHTLY_ACTIVE
2025-07-05T16:23:00Z,LIGHTLY_ACTIVE
2025-07-05T16:24:00Z,SEDENTARY
2025-07-05T16:27:00Z,SEDENTARY
2025-07-05T16:29:00Z,SEDENTARY
2025-07-05T16:30:00Z,SEDENTARY
2025-07-05T16:31:00Z,SEDENTARY
2025-07-05T16:32:00Z,SEDENTARY
2025-07-05T16:33:00Z,SEDENTARY
2025-07-05T16:35:00Z,SEDENTARY
2025-07-05T16:38:00Z,SEDENTARY
2025-07-05T16:39:00Z,SEDENTARY
2025-07-05T16:44:00Z,LIGHTLY_ACTIVE
2025-07-05T16:45:00Z,LIGHTLY_ACTIVE
2025-07-05T16:46:00Z,SEDENTARY
2025-07-05T16:47:00Z,SEDENTARY
2025-07-05T16:48:00Z,LIGHTLY_ACTIVE
2025-07-05T16:49:00Z,LIGHTLY_ACTIVE
2025-07-05T16:50:00Z,LIGHTLY_ACTIVE
2025-07-05T16:53:00Z,SEDENTARY
2025-07-05T16:57:00Z,SEDENTARY
2025-07-05T17:03:00Z,SEDENTARY
2025-07-05T17:04:00Z,SEDENTARY
2025-07-05T17:24:00Z,SEDENTARY
2025-07-05T17:25:00Z,SEDENTARY
2025-07-05T17:27:00Z,SEDENTARY
2025-07-05T17:28:00Z,SEDENTARY
2025-07-05T17:29:00Z,SEDENTARY
2025-07-05T18:14:00Z,SEDENTARY
2025-07-05T18:16:00Z,SEDENTARY
2025-07-05T18:18:00Z,SEDENTARY
2025-07-05T18:20:00Z,SEDENTARY
2025-07-05T18:21:00Z,SEDENTARY
2025-07-05T18:22:00Z,LIGHTLY_ACTIVE
2025-07-05T18:23:00Z,LIGHTLY_ACTIVE
2025-07-05T18:24:00Z,LIGHTLY_ACTIVE
2025-07-05T18:25:00Z,LIGHTLY_ACTIVE
2025-07-05T18:26:00Z,SEDENTARY
2025-07-05T18:28:00Z,SEDENTARY
2025-07-05T18:32:00Z,SEDENTARY
2025-07-05T18:35:00Z,SEDENTARY
2025-07-05T18:38:00Z,LIGHTLY_ACTIVE
2025-07-05T18:39:00Z,SEDENTARY
2025-07-05T18:40:00Z,SEDENTARY
2025-07-05T18:42:00Z,SEDENTARY
2025-07-05T18:45:00Z,SEDENTARY
2025-07-05T18:47:00Z,SEDENTARY
2025-07-05T18:50:00Z,LIGHTLY_ACTIVE
2025-07-05T18:51:00Z,SEDENTARY
2025-07-05T18:52:00Z,LIGHTLY_ACTIVE
2025-07-05T18:53:00Z,SEDENTARY
2025-07-05T18:54:00Z,SEDENTARY
2025-07-05T18:55:00Z,SEDENTARY
2025-07-05T18:58:00Z,SEDENTARY
2025-07-05T18:59:00Z,SEDENTARY
2025-07-05T19:00:00Z,SEDENTARY
2025-07-05T19:01:00Z,SEDENTARY
2025-07-05T19:03:00Z,SEDENTARY
2025-07-05T19:04:00Z,SEDENTARY
2025-07-05T19:05:00Z,SEDENTARY
2025-07-05T19:06:00Z,SEDENTARY
2025-07-05T19:07:00Z,SEDENTARY
2025-07-05T19:08:00Z,SEDENTARY
2025-07-05T19:09:00Z,LIGHTLY_ACTIVE
2025-07-05T19:10:00Z,SEDENTARY
2025-07-05T19:36:00Z,SEDENTARY
2025-07-05T19:40:00Z,SEDENTARY
2025-07-05T19:41:00Z,SEDENTARY
2025-07-05T19:42:00Z,SEDENTARY
2025-07-05T19:44:00Z,SEDENTARY
2025-07-05T19:45:00Z,SEDENTARY
2025-07-05T19:50:00Z,SEDENTARY
2025-07-05T20:04:00Z,SEDENTARY
2025-07-05T20:05:00Z,SEDENTARY
2025-07-05T20:06:00Z,LIGHTLY_ACTIVE
2025-07-05T20:07:00Z,LIGHTLY_ACTIVE
2025-07-05T20:26:00Z,SEDENTARY
2025-07-05T20:27:00Z,SEDENTARY
2025-07-05T20:28:00Z,SEDENTARY
2025-07-05T20:29:00Z,SEDENTARY
2025-07-05T20:30:00Z,SEDENTARY
2025-07-05T20:31:00Z,SEDENTARY
2025-07-05T20:32:00Z,SEDENTARY
2025-07-05T20:33:00Z,SEDENTARY
2025-07-05T20:34:00Z,SEDENTARY
2025-07-05T20:35:00Z,SEDENTARY
2025-07-05T20:36:00Z,SEDENTARY
2025-07-05T20:37:00Z,SEDENTARY
2025-07-05T20:38:00Z,SEDENTARY
2025-07-05T20:39:00Z,SEDENTARY
2025-07-05T20:40:00Z,SEDENTARY
2025-07-05T20:41:00Z,SEDENTARY
2025-07-05T20:42:00Z,SEDENTARY
2025-07-05T20:43:00Z,SEDENTARY
2025-07-05T20:44:00Z,SEDENTARY
2025-07-05T20:46:00Z,SEDENTARY
2025-07-05T20:47:00Z,SEDENTARY
2025-07-05T20:48:00Z,SEDENTARY
2025-07-05T20:49:00Z,SEDENTARY
2025-07-05T20:50:00Z,LIGHTLY_ACTIVE
2025-07-05T20:51:00Z,LIGHTLY_ACTIVE
2025-07-05T20:52:00Z,SEDENTARY
2025-07-05T20:53:00Z,LIGHTLY_ACTIVE
2025-07-05T20:54:00Z,LIGHTLY_ACTIVE
2025-07-05T20:55:00Z,LIGHTLY_ACTIVE
2025-07-05T20:56:00Z,LIGHTLY_ACTIVE
2025-07-05T20:57:00Z,LIGHTLY_ACTIVE
2025-07-05T20:58:00Z,SEDENTARY
2025-07-05T20:59:00Z,SEDENTARY
2025-07-05T21:00:00Z,SEDENTARY
2025-07-05T21:01:00Z,SEDENTARY
2025-07-05T21:02:00Z,SEDENTARY
2025-07-05T21:03:00Z,LIGHTLY_ACTIVE
2025-07-05T21:04:00Z,MODERATELY_ACTIVE
2025-07-05T21:05:00Z,MODERATELY_ACTIVE
2025-07-05T21:06:00Z,MODERATELY_ACTIVE
2025-07-05T21:07:00Z,LIGHTLY_ACTIVE
2025-07-05T21:08:00Z,MODERATELY_ACTIVE
2025-07-05T21:09:00Z,SEDENTARY
2025-07-05T21:10:00Z,SEDENTARY
2025-07-05T21:11:00Z,SEDENTARY
2025-07-05T21:13:00Z,SEDENTARY
2025-07-05T21:14:00Z,SEDENTARY
2025-07-05T21:15:00Z,SEDENTARY
2025-07-05T21:16:00Z,SEDENTARY
2025-07-05T21:17:00Z,SEDENTARY
2025-07-05T21:18:00Z,SEDENTARY
2025-07-05T21:19:00Z,SEDENTARY
2025-07-05T21:20:00Z,SEDENTARY
2025-07-05T21:21:00Z,SEDENTARY
2025-07-05T21:22:00Z,SEDENTARY
2025-07-05T21:23:00Z,SEDENTARY
2025-07-05T21:24:00Z,SEDENTARY
2025-07-05T21:27:00Z,SEDENTARY
2025-07-05T21:29:00Z,SEDENTARY
2025-07-05T21:30:00Z,SEDENTARY
2025-07-05T21:31:00Z,SEDENTARY
2025-07-05T21:32:00Z,SEDENTARY
2025-07-05T21:33:00Z,SEDENTARY
2025-07-05T21:34:00Z,SEDENTARY
2025-07-05T21:35:00Z,LIGHTLY_ACTIVE
2025-07-05T21:36:00Z,SEDENTARY
2025-07-05T21:37:00Z,SEDENTARY
2025-07-05T21:38:00Z,SEDENTARY
2025-07-05T21:39:00Z,SEDENTARY
2025-07-05T21:40:00Z,SEDENTARY
2025-07-05T21:41:00Z,SEDENTARY
2025-07-05T21:42:00Z,SEDENTARY
2025-07-05T21:43:00Z,SEDENTARY
2025-07-05T21:44:00Z,SEDENTARY
2025-07-05T21:45:00Z,SEDENTARY
2025-07-05T21:46:00Z,SEDENTARY
2025-07-05T21:47:00Z,SEDENTARY
2025-07-05T21:48:00Z,SEDENTARY
2025-07-05T21:49:00Z,SEDENTARY
2025-07-05T21:50:00Z,SEDENTARY
2025-07-05T21:51:00Z,SEDENTARY
2025-07-05T21:53:00Z,SEDENTARY
2025-07-05T21:55:00Z,SEDENTARY
2025-07-05T21:56:00Z,SEDENTARY
2025-07-05T21:57:00Z,SEDENTARY
2025-07-05T21:58:00Z,SEDENTARY
2025-07-05T22:01:00Z,SEDENTARY
2025-07-05T22:02:00Z,SEDENTARY
2025-07-05T22:03:00Z,SEDENTARY
2025-07-05T22:05:00Z,SEDENTARY
2025-07-05T22:09:00Z,SEDENTARY
2025-07-05T22:14:00Z,SEDENTARY
2025-07-05T22:21:00Z,SEDENTARY
2025-07-05T22:23:00Z,SEDENTARY
2025-07-05T22:25:00Z,SEDENTARY
2025-07-05T22:26:00Z,SEDENTARY
2025-07-05T22:30:00Z,SEDENTARY
2025-07-05T22:31:00Z,SEDENTARY
2025-07-05T22:32:00Z,SEDENTARY
2025-07-05T22:33:00Z,SEDENTARY
2025-07-05T22:35:00Z,SEDENTARY
2025-07-05T22:36:00Z,SEDENTARY
2025-07-05T22:37:00Z,SEDENTARY
2025-07-05T22:39:00Z,SEDENTARY
2025-07-05T22:41:00Z,SEDENTARY
2025-07-05T22:43:00Z,SEDENTARY
2025-07-05T22:48:00Z,SEDENTARY
2025-07-05T22:49:00Z,LIGHTLY_ACTIVE
2025-07-05T22:50:00Z,LIGHTLY_ACTIVE
2025-07-05T22:51:00Z,LIGHTLY_ACTIVE
2025-07-05T22:52:00Z,LIGHTLY_ACTIVE
2025-07-05T22:53:00Z,SEDENTARY
2025-07-05T22:54:00Z,SEDENTARY
2025-07-05T22:55:00Z,SEDENTARY
2025-07-05T22:56:00Z,SEDENTARY
2025-07-05T22:57:00Z,SEDENTARY
2025-07-05T22:58:00Z,SEDENTARY
2025-07-05T22:59:00Z,SEDENTARY
2025-07-05T23:00:00Z,SEDENTARY
2025-07-05T23:01:00Z,SEDENTARY
2025-07-05T23:02:00Z,SEDENTARY
2025-07-05T23:03:00Z,SEDENTARY
2025-07-05T23:05:00Z,SEDENTARY
2025-07-05T23:06:00Z,SEDENTARY
2025-07-05T23:07:00Z,SEDENTARY
2025-07-05T23:08:00Z,SEDENTARY
2025-07-05T23:09:00Z,SEDENTARY
2025-07-05T23:10:00Z,SEDENTARY
2025-07-05T23:11:00Z,SEDENTARY
2025-07-05T23:12:00Z,SEDENTARY
2025-07-05T23:13:00Z,SEDENTARY
2025-07-05T23:14:00Z,SEDENTARY
2025-07-05T23:15:00Z,SEDENTARY
2025-07-05T23:16:00Z,SEDENTARY
2025-07-05T23:17:00Z,SEDENTARY
2025-07-05T23:18:00Z,SEDENTARY
2025-07-05T23:19:00Z,SEDENTARY
2025-07-05T23:20:00Z,SEDENTARY
2025-07-05T23:21:00Z,SEDENTARY
2025-07-05T23:22:00Z,SEDENTARY
2025-07-05T23:23:00Z,SEDENTARY
2025-07-05T23:24:00Z,SEDENTARY
2025-07-05T23:25:00Z,SEDENTARY
2025-07-05T23:26:00Z,SEDENTARY
2025-07-05T23:27:00Z,SEDENTARY
2025-07-05T23:29:00Z,SEDENTARY
2025-07-05T23:30:00Z,SEDENTARY
2025-07-05T23:31:00Z,SEDENTARY
2025-07-05T23:33:00Z,SEDENTARY
2025-07-05T23:35:00Z,SEDENTARY
2025-07-05T23:36:00Z,SEDENTARY
2025-07-05T23:37:00Z,SEDENTARY
2025-07-05T23:38:00Z,SEDENTARY
2025-07-05T23:39:00Z,SEDENTARY
2025-07-05T23:40:00Z,SEDENTARY
2025-07-05T23:41:00Z,SEDENTARY
2025-07-05T23:42:00Z,SEDENTARY
2025-07-05T23:43:00Z,SEDENTARY
2025-07-05T23:44:00Z,SEDENTARY
2025-07-05T23:45:00Z,SEDENTARY
2025-07-05T23:46:00Z,SEDENTARY
2025-07-05T23:47:00Z,SEDENTARY
2025-07-05T23:48:00Z,SEDENTARY
2025-07-05T23:49:00Z,SEDENTARY
2025-07-05T23:50:00Z,SEDENTARY
2025-07-05T23:51:00Z,SEDENTARY
2025-07-05T23:52:00Z,SEDENTARY
2025-07-05T23:53:00Z,SEDENTARY
2025-07-05T23:54:00Z,SEDENTARY
2025-07-05T23:55:00Z,SEDENTARY
2025-07-05T23:56:00Z,SEDENTARY
2025-07-05T23:57:00Z,SEDENTARY
2025-07-05T23:58:00Z,SEDENTARY
2025-07-05T23:59:00Z,SEDENTARY
2025-07-06T00:00:00Z,SEDENTARY
2025-07-06T00:01:00Z,SEDENTARY
2025-07-06T00:02:00Z,SEDENTARY
2025-07-06T00:03:00Z,SEDENTARY
2025-07-06T00:04:00Z,SEDENTARY
2025-07-06T00:05:00Z,SEDENTARY
2025-07-06T00:06:00Z,SEDENTARY
2025-07-06T00:07:00Z,LIGHTLY_ACTIVE
2025-07-06T00:08:00Z,SEDENTARY
2025-07-06T00:09:00Z,SEDENTARY
2025-07-06T00:10:00Z,SEDENTARY
2025-07-06T00:11:00Z,SEDENTARY
2025-07-06T00:12:00Z,SEDENTARY
2025-07-06T00:13:00Z,SEDENTARY
2025-07-06T00:14:00Z,SEDENTARY
2025-07-06T00:15:00Z,SEDENTARY
2025-07-06T00:16:00Z,SEDENTARY
2025-07-06T00:17:00Z,SEDENTARY
2025-07-06T00:18:00Z,SEDENTARY
2025-07-06T00:19:00Z,SEDENTARY
2025-07-06T00:20:00Z,SEDENTARY
2025-07-06T00:21:00Z,SEDENTARY
2025-07-06T00:23:00Z,SEDENTARY
2025-07-06T00:24:00Z,SEDENTARY
2025-07-06T00:25:00Z,SEDENTARY
2025-07-06T00:26:00Z,SEDENTARY
2025-07-06T00:28:00Z,SEDENTARY
2025-07-06T00:29:00Z,SEDENTARY
2025-07-06T00:30:00Z,SEDENTARY
2025-07-06T00:31:00Z,SEDENTARY
2025-07-06T00:33:00Z,SEDENTARY
2025-07-06T00:34:00Z,SEDENTARY
2025-07-06T00:35:00Z,SEDENTARY
2025-07-06T00:36:00Z,SEDENTARY
2025-07-06T00:37:00Z,SEDENTARY
2025-07-06T00:39:00Z,SEDENTARY
2025-07-06T00:40:00Z,SEDENTARY
2025-07-06T00:41:00Z,LIGHTLY_ACTIVE
2025-07-06T00:42:00Z,LIGHTLY_ACTIVE
2025-07-06T00:43:00Z,LIGHTLY_ACTIVE
2025-07-06T00:44:00Z,SEDENTARY
2025-07-06T00:45:00Z,LIGHTLY_ACTIVE
2025-07-06T00:46:00Z,SEDENTARY
2025-07-06T00:47:00Z,SEDENTARY
2025-07-06T00:49:00Z,SEDENTARY
2025-07-06T00:50:00Z,SEDENTARY
2025-07-06T00:51:00Z,SEDENTARY
2025-07-06T00:52:00Z,SEDENTARY
2025-07-06T00:53:00Z,SEDENTARY
2025-07-06T00:54:00Z,SEDENTARY
2025-07-06T00:55:00Z,SEDENTARY
2025-07-06T00:57:00Z,SEDENTARY
2025-07-06T00:58:00Z,SEDENTARY
2025-07-06T01:00:00Z,SEDENTARY
2025-07-06T01:01:00Z,SEDENTARY
2025-07-06T01:02:00Z,SEDENTARY
2025-07-06T01:03:00Z,SEDENTARY
2025-07-06T01:04:00Z,SEDENTARY
2025-07-06T01:05:00Z,SEDENTARY
2025-07-06T01:06:00Z,SEDENTARY
2025-07-06T01:07:00Z,SEDENTARY
2025-07-06T01:09:00Z,SEDENTARY
2025-07-06T01:11:00Z,SEDENTARY
2025-07-06T01:13:00Z,LIGHTLY_ACTIVE
2025-07-06T01:14:00Z,LIGHTLY_ACTIVE
2025-07-06T01:15:00Z,LIGHTLY_ACTIVE
2025-07-06T01:16:00Z,MODERATELY_ACTIVE
2025-07-06T01:17:00Z,LIGHTLY_ACTIVE
2025-07-06T01:18:00Z,LIGHTLY_ACTIVE
2025-07-06T01:19:00Z,LIGHTLY_ACTIVE
2025-07-06T01:20:00Z,SEDENTARY
2025-07-06T01:21:00Z,SEDENTARY
2025-07-06T01:22:00Z,SEDENTARY
2025-07-06T01:23:00Z,SEDENTARY
2025-07-06T01:24:00Z,SEDENTARY
2025-07-06T01:25:00Z,SEDENTARY
2025-07-06T01:26:00Z,SEDENTARY
2025-07-06T01:27:00Z,SEDENTARY
2025-07-06T01:28:00Z,LIGHTLY_ACTIVE
2025-07-06T01:29:00Z,LIGHTLY_ACTIVE
2025-07-06T01:30:00Z,SEDENTARY
2025-07-06T01:31:00Z,SEDENTARY
2025-07-06T01:32:00Z,SEDENTARY
2025-07-06T01:33:00Z,SEDENTARY
2025-07-06T01:34:00Z,SEDENTARY
2025-07-06T01:35:00Z,SEDENTARY
2025-07-06T01:36:00Z,SEDENTARY
2025-07-06T01:37:00Z,SEDENTARY
2025-07-06T01:38:00Z,LIGHTLY_ACTIVE
2025-07-06T01:39:00Z,LIGHTLY_ACTIVE
2025-07-06T01:40:00Z,LIGHTLY_ACTIVE
2025-07-06T01:41:00Z,MODERATELY_ACTIVE
2025-07-06T01:42:00Z,SEDENTARY
2025-07-06T01:43:00Z,SEDENTARY
2025-07-06T01:44:00Z,LIGHTLY_ACTIVE
2025-07-06T01:45:00Z,LIGHTLY_ACTIVE
2025-07-06T01:46:00Z,SEDENTARY
2025-07-06T01:47:00Z,SEDENTARY
2025-07-06T01:48:00Z,SEDENTARY
2025-07-06T01:49:00Z,SEDENTARY
2025-07-06T01:50:00Z,SEDENTARY
2025-07-06T01:51:00Z,SEDENTARY
2025-07-06T01:52:00Z,SEDENTARY
2025-07-06T01:53:00Z,SEDENTARY
2025-07-06T01:54:00Z,SEDENTARY
2025-07-06T01:55:00Z,SEDENTARY
2025-07-06T01:56:00Z,SEDENTARY
2025-07-06T01:57:00Z,LIGHTLY_ACTIVE
2025-07-06T01:58:00Z,SEDENTARY
2025-07-06T01:59:00Z,SEDENTARY
2025-07-06T02:00:00Z,SEDENTARY
2025-07-06T02:01:00Z,SEDENTARY
2025-07-06T02:02:00Z,LIGHTLY_ACTIVE
2025-07-06T02:03:00Z,SEDENTARY
2025-07-06T02:04:00Z,MODERATELY_ACTIVE
2025-07-06T02:05:00Z,LIGHTLY_ACTIVE
2025-07-06T02:06:00Z,SEDENTARY
2025-07-06T02:07:00Z,LIGHTLY_ACTIVE
2025-07-06T02:08:00Z,LIGHTLY_ACTIVE
2025-07-06T02:09:00Z,LIGHTLY_ACTIVE
2025-07-06T02:10:00Z,LIGHTLY_ACTIVE
2025-07-06T02:11:00Z,MODERATELY_ACTIVE
2025-07-06T02:12:00Z,LIGHTLY_ACTIVE
2025-07-06T02:13:00Z,SEDENTARY
2025-07-06T02:14:00Z,LIGHTLY_ACTIVE
2025-07-06T02:15:00Z,SEDENTARY
2025-07-06T02:16:00Z,LIGHTLY_ACTIVE
2025-07-06T02:17:00Z,SEDENTARY
2025-07-06T02:18:00Z,LIGHTLY_ACTIVE
2025-07-06T02:19:00Z,LIGHTLY_ACTIVE
2025-07-06T02:20:00Z,SEDENTARY
2025-07-06T02:21:00Z,SEDENTARY
2025-07-06T02:22:00Z,LIGHTLY_ACTIVE
2025-07-06T02:23:00Z,LIGHTLY_ACTIVE
2025-07-06T02:24:00Z,MODERATELY_ACTIVE
2025-07-06T02:25:00Z,MODERATELY_ACTIVE
2025-07-06T02:26:00Z,LIGHTLY_ACTIVE
2025-07-06T02:27:00Z,SEDENTARY
2025-07-06T02:28:00Z,LIGHTLY_ACTIVE
2025-07-06T02:29:00Z,LIGHTLY_ACTIVE
2025-07-06T02:30:00Z,LIGHTLY_ACTIVE
2025-07-06T02:31:00Z,LIGHTLY_ACTIVE
2025-07-06T02:32:00Z,SEDENTARY
2025-07-06T02:33:00Z,LIGHTLY_ACTIVE
2025-07-06T02:34:00Z,SEDENTARY
2025-07-06T02:35:00Z,SEDENTARY
2025-07-06T02:36:00Z,SEDENTARY
2025-07-06T02:37:00Z,SEDENTARY
2025-07-06T02:38:00Z,SEDENTARY
2025-07-06T02:39:00Z,SEDENTARY
2025-07-06T02:40:00Z,SEDENTARY
2025-07-06T02:41:00Z,SEDENTARY
2025-07-06T02:42:00Z,LIGHTLY_ACTIVE
2025-07-06T02:43:00Z,SEDENTARY
2025-07-06T02:44:00Z,SEDENTARY
2025-07-06T02:45:00Z,SEDENTARY
2025-07-06T02:46:00Z,SEDENTARY
2025-07-06T02:47:00Z,SEDENTARY
2025-07-06T02:48:00Z,SEDENTARY
2025-07-06T02:49:00Z,SEDENTARY
2025-07-06T02:50:00Z,SEDENTARY
2025-07-06T02:56:00Z,SEDENTARY
2025-07-06T02:58:00Z,SEDENTARY
2025-07-06T03:06:00Z,SEDENTARY
2025-07-06T03:10:00Z,SEDENTARY
2025-07-06T03:11:00Z,SEDENTARY
2025-07-06T03:12:00Z,SEDENTARY
2025-07-06T03:14:00Z,SEDENTARY
2025-07-06T03:16:00Z,SEDENTARY
2025-07-06T03:19:00Z,SEDENTARY
2025-07-06T03:21:00Z,SEDENTARY
2025-07-06T03:22:00Z,SEDENTARY
2025-07-06T03:23:00Z,SEDENTARY
2025-07-06T03:24:00Z,SEDENTARY
2025-07-06T03:32:00Z,SEDENTARY
2025-07-06T03:33:00Z,SEDENTARY
2025-07-06T03:39:00Z,SEDENTARY
2025-07-06T03:40:00Z,SEDENTARY
2025-07-06T03:41:00Z,SEDENTARY
2025-07-06T03:46:00Z,SEDENTARY
2025-07-06T03:56:00Z,SEDENTARY
2025-07-06T03:58:00Z,SEDENTARY
2025-07-06T03:59:00Z,SEDENTARY
2025-07-06T04:02:00Z,SEDENTARY
2025-07-06T04:17:00Z,SEDENTARY
2025-07-06T04:23:00Z,SEDENTARY
2025-07-06T04:26:00Z,SEDENTARY
2025-07-06T04:28:00Z,SEDENTARY
2025-07-06T04:31:00Z,SEDENTARY
2025-07-06T04:35:00Z,SEDENTARY
2025-07-06T04:38:00Z,SEDENTARY
2025-07-06T04:45:00Z,SEDENTARY
2025-07-06T04:48:00Z,SEDENTARY
2025-07-06T04:49:00Z,SEDENTARY
2025-07-06T04:50:00Z,SEDENTARY
2025-07-06T04:51:00Z,SEDENTARY
2025-07-06T04:53:00Z,LIGHTLY_ACTIVE
2025-07-06T04:54:00Z,SEDENTARY
2025-07-06T04:55:00Z,SEDENTARY
2025-07-06T04:56:00Z,LIGHTLY_ACTIVE
2025-07-06T04:57:00Z,LIGHTLY_ACTIVE
2025-07-06T04:58:00Z,LIGHTLY_ACTIVE
2025-07-06T04:59:00Z,LIGHTLY_ACTIVE
2025-07-06T05:00:00Z,SEDENTARY
2025-07-06T05:01:00Z,SEDENTARY
2025-07-06T05:02:00Z,SEDENTARY
2025-07-06T05:05:00Z,SEDENTARY
2025-07-06T05:06:00Z,LIGHTLY_ACTIVE
2025-07-06T05:07:00Z,SEDENTARY
2025-07-06T05:08:00Z,LIGHTLY_ACTIVE
2025-07-06T05:09:00Z,SEDENTARY
2025-07-06T05:10:00Z,SEDENTARY
2025-07-06T05:11:00Z,SEDENTARY
2025-07-06T05:12:00Z,LIGHTLY_ACTIVE
2025-07-06T05:13:00Z,LIGHTLY_ACTIVE
2025-07-06T05:14:00Z,SEDENTARY
2025-07-06T05:15:00Z,SEDENTARY
2025-07-06T05:16:00Z,LIGHTLY_ACTIVE
2025-07-06T05:17:00Z,LIGHTLY_ACTIVE
2025-07-06T05:18:00Z,LIGHTLY_ACTIVE
2025-07-06T05:19:00Z,SEDENTARY
2025-07-06T05:20:00Z,SEDENTARY
2025-07-06T05:21:00Z,SEDENTARY
2025-07-06T05:22:00Z,SEDENTARY
2025-07-06T05:23:00Z,SEDENTARY
2025-07-06T05:24:00Z,SEDENTARY
2025-07-06T05:25:00Z,SEDENTARY
2025-07-06T05:26:00Z,SEDENTARY
2025-07-06T05:27:00Z,SEDENTARY
2025-07-06T05:28:00Z,SEDENTARY
2025-07-06T05:29:00Z,SEDENTARY
2025-07-06T05:30:00Z,LIGHTLY_ACTIVE
2025-07-06T05:31:00Z,SEDENTARY
2025-07-06T05:32:00Z,LIGHTLY_ACTIVE
2025-07-06T05:33:00Z,SEDENTARY
2025-07-06T05:34:00Z,LIGHTLY_ACTIVE
2025-07-06T05:35:00Z,SEDENTARY
2025-07-06T05:36:00Z,LIGHTLY_ACTIVE
2025-07-06T05:37:00Z,SEDENTARY
2025-07-06T05:44:00Z,SEDENTARY
2025-07-06T05:52:00Z,SEDENTARY
2025-07-06T05:57:00Z,SEDENTARY
2025-07-06T06:03:00Z,SEDENTARY
2025-07-06T06:06:00Z,SEDENTARY
2025-07-06T06:07:00Z,SEDENTARY
2025-07-06T06:10:00Z,SEDENTARY
2025-07-06T06:19:00Z,LIGHTLY_ACTIVE
2025-07-06T06:21:00Z,SEDENTARY
2025-07-06T06:22:00Z,SEDENTARY
2025-07-06T06:23:00Z,SEDENTARY
2025-07-06T06:40:00Z,SEDENTARY
2025-07-06T06:41:00Z,SEDENTARY
2025-07-06T06:42:00Z,SEDENTARY
2025-07-06T06:43:00Z,SEDENTARY
2025-07-06T06:53:00Z,SEDENTARY
2025-07-06T07:03:00Z,SEDENTARY
2025-07-06T07:12:00Z,SEDENTARY
2025-07-06T07:13:00Z,SEDENTARY
