timestamp,heart rate zone,total minutes
2023-07-17T22:17:00Z,cardio,2
2023-07-17T22:18:00Z,cardio,2
2023-07-17T22:19:00Z,cardio,2
2023-07-17T22:20:00Z,cardio,2
2023-07-17T22:21:00Z,fat burn,1
2023-07-17T22:22:00Z,fat burn,1
2023-07-17T22:23:00Z,cardio,2
2023-07-17T22:24:00Z,cardio,2
2023-07-17T22:25:00Z,cardio,2
2023-07-17T22:26:00Z,cardio,2
2023-07-17T22:27:00Z,cardio,2
2023-07-17T22:28:00Z,cardio,2
2023-07-17T22:29:00Z,cardio,2
2023-07-17T22:30:00Z,cardio,2
2023-07-17T22:32:00Z,fat burn,1
2023-07-17T22:33:00Z,fat burn,1
2023-07-17T22:34:00Z,fat burn,1
2023-07-17T22:36:00Z,fat burn,1
2023-07-17T22:40:00Z,fat burn,1
2023-07-17T22:41:00Z,cardio,2
2023-07-17T22:42:00Z,cardio,2
2023-07-17T22:43:00Z,cardio,2
2023-07-17T22:44:00Z,cardio,2
2023-07-17T22:45:00Z,cardio,2
2023-07-17T22:46:00Z,cardio,2
2023-07-17T22:47:00Z,fat burn,1
2023-07-17T22:49:00Z,fat burn,1
2023-07-17T22:50:00Z,cardio,2
2023-07-17T22:51:00Z,cardio,2
2023-07-17T22:52:00Z,fat burn,1
2023-07-17T22:54:00Z,fat burn,1
2023-07-17T22:55:00Z,cardio,2
2023-07-17T22:56:00Z,cardio,2
2023-07-17T22:57:00Z,cardio,2
2023-07-17T22:58:00Z,cardio,2
2023-07-17T22:59:00Z,cardio,2
2023-07-17T23:00:00Z,cardio,2
2023-07-17T23:01:00Z,fat burn,1
2023-07-17T23:02:00Z,fat burn,1
2023-07-17T23:03:00Z,fat burn,1
2023-07-17T23:04:00Z,fat burn,1
2023-07-17T23:05:00Z,fat burn,1
2023-07-17T23:06:00Z,fat burn,1
2023-07-17T23:12:00Z,fat burn,1
2023-07-17T23:13:00Z,cardio,2
2023-07-17T23:14:00Z,fat burn,1
2023-07-17T23:15:00Z,fat burn,1
2023-07-17T23:16:00Z,fat burn,1
2023-07-17T23:17:00Z,cardio,2
2023-07-17T23:18:00Z,cardio,2
2023-07-17T23:19:00Z,cardio,2
2023-07-17T23:21:00Z,fat burn,1
2023-07-17T23:22:00Z,fat burn,1
2023-07-17T23:23:00Z,fat burn,1
2023-07-17T23:24:00Z,fat burn,1
2023-07-17T23:25:00Z,cardio,2
2023-07-17T23:26:00Z,cardio,2
2023-07-17T23:27:00Z,fat burn,1
2023-07-17T23:28:00Z,fat burn,1
2023-07-17T23:30:00Z,fat burn,1
2023-07-17T23:31:00Z,fat burn,1
2023-07-17T23:32:00Z,fat burn,1
2023-07-17T23:36:00Z,fat burn,1
2023-07-17T23:37:00Z,fat burn,1
2023-07-17T23:38:00Z,fat burn,1
2023-07-17T23:39:00Z,fat burn,1
2023-07-17T23:40:00Z,fat burn,1
2023-07-17T23:41:00Z,fat burn,1
2023-07-17T23:48:00Z,fat burn,1
2023-07-17T23:49:00Z,fat burn,1
2023-07-17T23:50:00Z,fat burn,1
2023-07-17T23:51:00Z,fat burn,1
2023-07-17T23:52:00Z,fat burn,1
2023-07-17T23:53:00Z,fat burn,1
2023-07-17T23:54:00Z,fat burn,1
2023-07-17T23:55:00Z,fat burn,1
2023-07-17T23:56:00Z,fat burn,1
2023-07-17T23:57:00Z,fat burn,1
2023-07-17T23:58:00Z,fat burn,1
2023-07-17T23:59:00Z,fat burn,1
2023-07-18T00:00:00Z,fat burn,1
2023-07-18T00:06:00Z,fat burn,1
2023-07-18T00:07:00Z,fat burn,1
2023-07-18T00:27:00Z,fat burn,1
2023-07-18T00:35:00Z,fat burn,1
2023-07-18T02:39:00Z,fat burn,1
2023-07-18T16:05:00Z,fat burn,1
2023-07-18T16:07:00Z,fat burn,1
2023-07-18T16:12:00Z,fat burn,1
2023-07-18T16:15:00Z,fat burn,1
2023-07-18T16:18:00Z,fat burn,1
2023-07-18T16:19:00Z,fat burn,1
2023-07-18T16:20:00Z,fat burn,1
2023-07-18T16:22:00Z,cardio,2
2023-07-18T16:23:00Z,cardio,2
2023-07-18T16:24:00Z,cardio,2
2023-07-18T16:25:00Z,fat burn,1
2023-07-18T16:27:00Z,fat burn,1
2023-07-18T16:28:00Z,fat burn,1
2023-07-18T16:29:00Z,fat burn,1
2023-07-18T16:32:00Z,cardio,2
2023-07-18T16:38:00Z,fat burn,1
2023-07-18T16:39:00Z,fat burn,1
2023-07-18T16:40:00Z,fat burn,1
2023-07-18T16:41:00Z,fat burn,1
2023-07-18T16:42:00Z,fat burn,1
2023-07-18T16:43:00Z,fat burn,1
2023-07-18T16:44:00Z,fat burn,1
2023-07-18T16:45:00Z,fat burn,1
2023-07-18T16:55:00Z,fat burn,1
2023-07-18T16:57:00Z,fat burn,1
2023-07-18T16:59:00Z,fat burn,1
2023-07-18T17:00:00Z,cardio,2
2023-07-18T17:02:00Z,fat burn,1
2023-07-18T17:05:00Z,fat burn,1
2023-07-18T17:06:00Z,cardio,2
2023-07-18T17:08:00Z,cardio,2
2023-07-18T17:09:00Z,fat burn,1
2023-07-18T17:11:00Z,fat burn,1
2023-07-18T17:15:00Z,cardio,2
2023-07-18T17:16:00Z,cardio,2
2023-07-18T17:17:00Z,fat burn,1
2023-07-18T17:19:00Z,fat burn,1
2023-07-18T17:20:00Z,fat burn,1
2023-07-18T17:21:00Z,cardio,2
2023-07-18T17:22:00Z,fat burn,1
2023-07-18T17:23:00Z,cardio,2
2023-07-18T17:24:00Z,fat burn,1
2023-07-18T17:25:00Z,fat burn,1
2023-07-18T17:26:00Z,fat burn,1
2023-07-18T17:27:00Z,fat burn,1
2023-07-18T17:28:00Z,fat burn,1
2023-07-18T17:29:00Z,fat burn,1
2023-07-18T17:30:00Z,fat burn,1
2023-07-18T18:23:00Z,fat burn,1
2023-07-18T21:39:00Z,fat burn,1
2023-07-18T21:40:00Z,fat burn,1
2023-07-18T21:41:00Z,fat burn,1
2023-07-18T21:42:00Z,fat burn,1
2023-07-18T21:44:00Z,fat burn,1
2023-07-18T21:45:00Z,fat burn,1
2023-07-18T21:46:00Z,fat burn,1
2023-07-18T21:47:00Z,fat burn,1
2023-07-18T21:50:00Z,fat burn,1
2023-07-18T21:51:00Z,fat burn,1
2023-07-18T21:52:00Z,cardio,2
2023-07-18T21:53:00Z,cardio,2
2023-07-18T21:54:00Z,cardio,2
2023-07-18T21:55:00Z,cardio,2
2023-07-18T21:56:00Z,cardio,2
2023-07-18T21:57:00Z,fat burn,1
2023-07-18T21:58:00Z,cardio,2
2023-07-18T21:59:00Z,fat burn,1
2023-07-18T22:00:00Z,cardio,2
2023-07-18T22:01:00Z,cardio,2
2023-07-18T22:02:00Z,cardio,2
2023-07-18T22:03:00Z,fat burn,1
2023-07-18T22:04:00Z,fat burn,1
2023-07-18T22:05:00Z,fat burn,1
2023-07-18T22:06:00Z,cardio,2
2023-07-18T22:07:00Z,cardio,2
2023-07-18T22:08:00Z,cardio,2
2023-07-18T22:09:00Z,cardio,2
2023-07-18T22:10:00Z,cardio,2
2023-07-18T22:11:00Z,fat burn,1
2023-07-18T22:12:00Z,cardio,2
2023-07-18T22:13:00Z,cardio,2
2023-07-18T22:14:00Z,cardio,2
2023-07-18T22:15:00Z,cardio,2
2023-07-18T22:16:00Z,fat burn,1
2023-07-18T22:17:00Z,fat burn,1
2023-07-18T22:18:00Z,fat burn,1
2023-07-18T22:19:00Z,cardio,2
2023-07-18T22:20:00Z,cardio,2
2023-07-18T22:21:00Z,fat burn,1
2023-07-18T22:22:00Z,fat burn,1
2023-07-18T22:23:00Z,fat burn,1
2023-07-18T22:25:00Z,fat burn,1
2023-07-18T22:26:00Z,cardio,2
2023-07-18T22:27:00Z,fat burn,1
2023-07-18T22:28:00Z,fat burn,1
2023-07-18T22:34:00Z,fat burn,1
2023-07-18T22:35:00Z,fat burn,1
2023-07-18T22:36:00Z,fat burn,1
2023-07-18T22:38:00Z,fat burn,1
2023-07-18T22:39:00Z,fat burn,1
2023-07-18T22:40:00Z,cardio,2
2023-07-18T22:41:00Z,cardio,2
2023-07-18T22:42:00Z,cardio,2
2023-07-18T22:43:00Z,fat burn,1
2023-07-18T22:44:00Z,fat burn,1
2023-07-18T22:45:00Z,fat burn,1
2023-07-18T22:46:00Z,fat burn,1
2023-07-18T22:47:00Z,fat burn,1
2023-07-18T22:48:00Z,fat burn,1
2023-07-18T22:50:00Z,fat burn,1
2023-07-18T22:51:00Z,fat burn,1
2023-07-18T22:52:00Z,fat burn,1
2023-07-18T22:53:00Z,fat burn,1
2023-07-18T22:55:00Z,fat burn,1
2023-07-18T22:56:00Z,fat burn,1
2023-07-18T22:57:00Z,fat burn,1
2023-07-18T22:58:00Z,fat burn,1
2023-07-18T22:59:00Z,fat burn,1
2023-07-18T23:00:00Z,fat burn,1
2023-07-18T23:01:00Z,fat burn,1
2023-07-18T23:02:00Z,fat burn,1
2023-07-18T23:03:00Z,fat burn,1
2023-07-18T23:04:00Z,fat burn,1
2023-07-18T23:05:00Z,fat burn,1
2023-07-18T23:11:00Z,fat burn,1
2023-07-18T23:12:00Z,fat burn,1
2023-07-18T23:13:00Z,fat burn,1
2023-07-18T23:14:00Z,fat burn,1
2023-07-18T23:15:00Z,fat burn,1
2023-07-18T23:16:00Z,fat burn,1
2023-07-18T23:18:00Z,fat burn,1
2023-07-18T23:19:00Z,fat burn,1
2023-07-18T23:20:00Z,fat burn,1
2023-07-18T23:31:00Z,fat burn,1
2023-07-18T23:32:00Z,fat burn,1
2023-07-18T23:33:00Z,fat burn,1
2023-07-18T23:34:00Z,fat burn,1
2023-07-18T23:35:00Z,fat burn,1
2023-07-18T23:36:00Z,fat burn,1
2023-07-18T23:38:00Z,fat burn,1
2023-07-18T23:39:00Z,fat burn,1
2023-07-18T23:40:00Z,fat burn,1
2023-07-18T23:41:00Z,cardio,2
2023-07-18T23:42:00Z,fat burn,1
2023-07-18T23:43:00Z,fat burn,1
2023-07-18T23:45:00Z,fat burn,1
2023-07-18T23:46:00Z,cardio,2
2023-07-18T23:47:00Z,cardio,2
2023-07-18T23:48:00Z,cardio,2
2023-07-18T23:49:00Z,fat burn,1
2023-07-18T23:51:00Z,fat burn,1
2023-07-18T23:52:00Z,fat burn,1
2023-07-18T23:53:00Z,fat burn,1
2023-07-18T23:54:00Z,fat burn,1
2023-07-18T23:55:00Z,cardio,2
2023-07-18T23:56:00Z,cardio,2
2023-07-18T23:57:00Z,cardio,2
2023-07-18T23:58:00Z,fat burn,1
2023-07-18T23:59:00Z,fat burn,1
2023-07-19T00:00:00Z,fat burn,1
2023-07-19T00:39:00Z,fat burn,1
2023-07-19T16:03:00Z,fat burn,1
2023-07-19T16:04:00Z,fat burn,1
2023-07-19T16:05:00Z,fat burn,1
2023-07-19T16:06:00Z,cardio,2
2023-07-19T16:10:00Z,fat burn,1
2023-07-19T16:12:00Z,fat burn,1
2023-07-19T16:15:00Z,fat burn,1
2023-07-19T16:16:00Z,fat burn,1
2023-07-19T16:17:00Z,fat burn,1
2023-07-19T16:18:00Z,fat burn,1
2023-07-19T16:22:00Z,fat burn,1
2023-07-19T16:23:00Z,cardio,2
2023-07-19T16:24:00Z,cardio,2
2023-07-19T16:27:00Z,fat burn,1
2023-07-19T16:28:00Z,fat burn,1
2023-07-19T16:29:00Z,fat burn,1
2023-07-19T16:31:00Z,fat burn,1
2023-07-19T16:32:00Z,cardio,2
2023-07-19T16:33:00Z,fat burn,1
2023-07-19T16:35:00Z,fat burn,1
2023-07-19T16:38:00Z,fat burn,1
2023-07-19T16:39:00Z,cardio,2
2023-07-19T16:40:00Z,fat burn,1
2023-07-19T16:44:00Z,fat burn,1
2023-07-19T16:45:00Z,fat burn,1
2023-07-19T16:46:00Z,cardio,2
2023-07-19T16:47:00Z,cardio,2
2023-07-19T16:49:00Z,fat burn,1
2023-07-19T16:50:00Z,fat burn,1
2023-07-19T16:51:00Z,fat burn,1
2023-07-19T16:52:00Z,fat burn,1
2023-07-19T16:53:00Z,fat burn,1
2023-07-19T16:54:00Z,fat burn,1
2023-07-19T16:55:00Z,fat burn,1
2023-07-19T16:58:00Z,fat burn,1
2023-07-19T17:00:00Z,cardio,2
2023-07-19T17:01:00Z,fat burn,1
2023-07-19T21:31:00Z,fat burn,1
2023-07-19T21:35:00Z,fat burn,1
2023-07-19T21:36:00Z,fat burn,1
2023-07-19T21:49:00Z,fat burn,1
2023-07-19T21:52:00Z,fat burn,1
2023-07-19T21:53:00Z,fat burn,1
2023-07-19T21:54:00Z,fat burn,1
2023-07-19T21:55:00Z,fat burn,1
2023-07-19T21:56:00Z,fat burn,1
2023-07-19T21:57:00Z,fat burn,1
2023-07-19T21:58:00Z,fat burn,1
2023-07-19T21:59:00Z,fat burn,1
2023-07-19T22:12:00Z,fat burn,1
2023-07-19T22:13:00Z,fat burn,1
2023-07-19T22:18:00Z,cardio,2
2023-07-19T22:19:00Z,fat burn,1
2023-07-19T22:20:00Z,cardio,2
2023-07-19T22:21:00Z,cardio,2
2023-07-19T22:22:00Z,fat burn,1
2023-07-19T22:23:00Z,fat burn,1
2023-07-19T22:24:00Z,fat burn,1
2023-07-19T22:25:00Z,cardio,2
2023-07-19T22:26:00Z,cardio,2
2023-07-19T22:27:00Z,cardio,2
2023-07-19T22:28:00Z,cardio,2
2023-07-19T22:29:00Z,cardio,2
2023-07-19T22:30:00Z,cardio,2
2023-07-19T22:31:00Z,cardio,2
2023-07-19T22:32:00Z,cardio,2
2023-07-19T22:33:00Z,fat burn,1
2023-07-19T22:34:00Z,fat burn,1
2023-07-19T22:35:00Z,cardio,2
2023-07-19T22:36:00Z,fat burn,1
2023-07-19T22:37:00Z,fat burn,1
2023-07-19T22:38:00Z,cardio,2
2023-07-19T22:39:00Z,cardio,2
2023-07-19T22:40:00Z,cardio,2
2023-07-19T22:41:00Z,cardio,2
2023-07-19T22:42:00Z,cardio,2
2023-07-19T22:43:00Z,fat burn,1
2023-07-19T22:44:00Z,cardio,2
2023-07-19T22:45:00Z,cardio,2
2023-07-19T22:46:00Z,fat burn,1
2023-07-19T22:47:00Z,cardio,2
2023-07-19T22:48:00Z,fat burn,1
2023-07-19T22:49:00Z,cardio,2
2023-07-19T22:50:00Z,fat burn,1
2023-07-19T22:51:00Z,fat burn,1
2023-07-19T22:52:00Z,cardio,2
2023-07-19T22:53:00Z,cardio,2
2023-07-19T22:54:00Z,fat burn,1
2023-07-19T22:55:00Z,fat burn,1
2023-07-19T22:56:00Z,fat burn,1
2023-07-19T22:59:00Z,fat burn,1
2023-07-19T23:05:00Z,fat burn,1
2023-07-19T23:06:00Z,fat burn,1
2023-07-19T23:10:00Z,fat burn,1
2023-07-19T23:11:00Z,fat burn,1
2023-07-19T23:12:00Z,fat burn,1
2023-07-19T23:13:00Z,fat burn,1
2023-07-19T23:14:00Z,fat burn,1
2023-07-19T23:16:00Z,cardio,2
2023-07-19T23:17:00Z,cardio,2
2023-07-19T23:18:00Z,cardio,2
2023-07-19T23:19:00Z,cardio,2
2023-07-19T23:20:00Z,fat burn,1
2023-07-19T23:21:00Z,fat burn,1
2023-07-19T23:22:00Z,fat burn,1
2023-07-19T23:23:00Z,fat burn,1
2023-07-19T23:24:00Z,fat burn,1
2023-07-19T23:25:00Z,cardio,2
2023-07-19T23:26:00Z,fat burn,1
2023-07-19T23:29:00Z,fat burn,1
2023-07-19T23:30:00Z,fat burn,1
2023-07-19T23:31:00Z,fat burn,1
2023-07-19T23:32:00Z,fat burn,1
2023-07-19T23:33:00Z,fat burn,1
2023-07-19T23:34:00Z,fat burn,1
2023-07-19T23:35:00Z,fat burn,1
2023-07-19T23:36:00Z,fat burn,1
2023-07-19T23:37:00Z,fat burn,1
2023-07-19T23:38:00Z,fat burn,1
2023-07-19T23:39:00Z,fat burn,1
2023-07-19T23:43:00Z,fat burn,1
2023-07-19T23:44:00Z,fat burn,1
2023-07-19T23:45:00Z,fat burn,1
2023-07-19T23:46:00Z,fat burn,1
2023-07-19T23:47:00Z,fat burn,1
2023-07-19T23:48:00Z,fat burn,1
2023-07-19T23:49:00Z,fat burn,1
2023-07-19T23:50:00Z,fat burn,1
2023-07-19T23:51:00Z,fat burn,1
2023-07-19T23:52:00Z,fat burn,1
2023-07-19T23:53:00Z,cardio,2
2023-07-19T23:54:00Z,fat burn,1
2023-07-19T23:55:00Z,cardio,2
2023-07-19T23:57:00Z,fat burn,1
2023-07-19T23:58:00Z,cardio,2
2023-07-19T23:59:00Z,fat burn,1
2023-07-20T00:00:00Z,fat burn,1
2023-07-20T00:02:00Z,cardio,2
2023-07-20T00:03:00Z,fat burn,1
2023-07-20T00:05:00Z,fat burn,1
2023-07-20T00:06:00Z,fat burn,1
2023-07-20T00:26:00Z,fat burn,1
2023-07-20T00:31:00Z,fat burn,1
2023-07-20T00:36:00Z,fat burn,1
2023-07-20T00:37:00Z,fat burn,1
2023-07-20T00:38:00Z,fat burn,1
2023-07-20T00:39:00Z,fat burn,1
2023-07-20T00:40:00Z,fat burn,1
2023-07-20T00:42:00Z,fat burn,1
2023-07-20T04:00:00Z,fat burn,1
2023-07-20T16:08:00Z,cardio,2
2023-07-20T16:09:00Z,fat burn,1
2023-07-20T16:10:00Z,cardio,2
2023-07-20T16:13:00Z,fat burn,1
2023-07-20T16:18:00Z,fat burn,1
2023-07-20T16:19:00Z,fat burn,1
2023-07-20T16:22:00Z,fat burn,1
2023-07-20T16:27:00Z,fat burn,1
2023-07-20T16:30:00Z,fat burn,1
2023-07-20T16:31:00Z,cardio,2
2023-07-20T16:34:00Z,cardio,2
2023-07-20T16:35:00Z,cardio,2
2023-07-20T16:41:00Z,fat burn,1
2023-07-20T16:42:00Z,fat burn,1
2023-07-20T16:43:00Z,fat burn,1
2023-07-20T16:45:00Z,fat burn,1
2023-07-20T16:48:00Z,fat burn,1
2023-07-20T16:49:00Z,cardio,2
2023-07-20T16:52:00Z,fat burn,1
2023-07-20T16:53:00Z,cardio,2
2023-07-20T16:54:00Z,fat burn,1
2023-07-20T16:55:00Z,fat burn,1
2023-07-20T16:56:00Z,fat burn,1
2023-07-20T17:00:00Z,fat burn,1
2023-07-20T17:04:00Z,fat burn,1
2023-07-20T17:07:00Z,fat burn,1
2023-07-20T17:09:00Z,fat burn,1
2023-07-20T17:13:00Z,fat burn,1
2023-07-20T17:14:00Z,fat burn,1
2023-07-20T17:18:00Z,fat burn,1
2023-07-20T17:19:00Z,fat burn,1
2023-07-20T17:21:00Z,fat burn,1
2023-07-20T17:23:00Z,fat burn,1
2023-07-20T17:26:00Z,fat burn,1
2023-07-20T17:27:00Z,fat burn,1
2023-07-20T17:31:00Z,fat burn,1
2023-07-20T17:32:00Z,fat burn,1
2023-07-20T17:33:00Z,fat burn,1
2023-07-20T17:38:00Z,fat burn,1
2023-07-20T17:39:00Z,fat burn,1
2023-07-20T17:40:00Z,fat burn,1
2023-07-20T17:41:00Z,fat burn,1
2023-07-20T17:43:00Z,fat burn,1
2023-07-20T17:44:00Z,fat burn,1
2023-07-20T17:46:00Z,cardio,2
2023-07-20T17:48:00Z,fat burn,1
2023-07-20T17:49:00Z,cardio,2
2023-07-20T17:50:00Z,fat burn,1
2023-07-20T17:51:00Z,fat burn,1
2023-07-20T17:53:00Z,fat burn,1
2023-07-20T17:54:00Z,fat burn,1
2023-07-20T17:55:00Z,fat burn,1
2023-07-20T17:56:00Z,fat burn,1
2023-07-20T18:02:00Z,fat burn,1
2023-07-20T18:44:00Z,fat burn,1
2023-07-20T21:36:00Z,fat burn,1
2023-07-20T21:39:00Z,fat burn,1
2023-07-20T21:44:00Z,fat burn,1
2023-07-20T21:45:00Z,fat burn,1
2023-07-20T21:46:00Z,fat burn,1
2023-07-20T21:47:00Z,fat burn,1
2023-07-20T21:50:00Z,fat burn,1
2023-07-20T21:52:00Z,cardio,2
2023-07-20T21:53:00Z,cardio,2
2023-07-20T21:54:00Z,cardio,2
2023-07-20T21:55:00Z,fat burn,1
2023-07-20T21:56:00Z,cardio,2
2023-07-20T21:57:00Z,fat burn,1
2023-07-20T21:58:00Z,fat burn,1
2023-07-20T21:59:00Z,fat burn,1
2023-07-20T22:00:00Z,fat burn,1
2023-07-20T22:01:00Z,fat burn,1
2023-07-20T22:02:00Z,cardio,2
2023-07-20T22:03:00Z,cardio,2
2023-07-20T22:04:00Z,cardio,2
2023-07-20T22:05:00Z,cardio,2
2023-07-20T22:06:00Z,cardio,2
2023-07-20T22:07:00Z,cardio,2
2023-07-20T22:08:00Z,fat burn,1
2023-07-20T22:10:00Z,fat burn,1
2023-07-20T22:11:00Z,fat burn,1
2023-07-20T22:12:00Z,fat burn,1
2023-07-20T22:13:00Z,fat burn,1
2023-07-20T22:14:00Z,fat burn,1
2023-07-20T22:15:00Z,fat burn,1
2023-07-20T22:16:00Z,cardio,2
2023-07-20T22:17:00Z,fat burn,1
2023-07-20T22:19:00Z,fat burn,1
2023-07-20T22:20:00Z,fat burn,1
2023-07-20T22:34:00Z,fat burn,1
2023-07-20T22:35:00Z,fat burn,1
2023-07-20T22:36:00Z,fat burn,1
2023-07-20T22:37:00Z,fat burn,1
2023-07-20T22:38:00Z,cardio,2
2023-07-20T22:39:00Z,fat burn,1
2023-07-20T22:40:00Z,cardio,2
2023-07-20T22:41:00Z,fat burn,1
2023-07-20T22:42:00Z,fat burn,1
2023-07-20T22:43:00Z,fat burn,1
2023-07-20T22:44:00Z,fat burn,1
2023-07-20T22:45:00Z,fat burn,1
2023-07-20T22:46:00Z,fat burn,1
2023-07-20T22:50:00Z,fat burn,1
2023-07-20T22:52:00Z,fat burn,1
2023-07-20T22:53:00Z,fat burn,1
2023-07-20T22:54:00Z,fat burn,1
2023-07-20T22:55:00Z,cardio,2
2023-07-20T22:56:00Z,fat burn,1
2023-07-20T22:57:00Z,fat burn,1
2023-07-20T22:58:00Z,fat burn,1
2023-07-20T23:00:00Z,cardio,2
2023-07-20T23:01:00Z,fat burn,1
2023-07-20T23:02:00Z,fat burn,1
2023-07-20T23:03:00Z,fat burn,1
2023-07-20T23:04:00Z,fat burn,1
2023-07-20T23:05:00Z,fat burn,1
2023-07-20T23:06:00Z,fat burn,1
2023-07-20T23:12:00Z,fat burn,1
2023-07-20T23:13:00Z,fat burn,1
2023-07-20T23:14:00Z,fat burn,1
2023-07-20T23:15:00Z,fat burn,1
2023-07-20T23:16:00Z,fat burn,1
2023-07-20T23:17:00Z,fat burn,1
2023-07-20T23:25:00Z,cardio,2
2023-07-20T23:26:00Z,cardio,2
2023-07-20T23:27:00Z,fat burn,1
2023-07-20T23:28:00Z,cardio,2
2023-07-20T23:29:00Z,cardio,2
2023-07-20T23:30:00Z,fat burn,1
2023-07-20T23:31:00Z,fat burn,1
2023-07-20T23:32:00Z,fat burn,1
2023-07-20T23:33:00Z,fat burn,1
2023-07-20T23:34:00Z,fat burn,1
2023-07-20T23:35:00Z,fat burn,1
2023-07-20T23:36:00Z,fat burn,1
2023-07-20T23:38:00Z,fat burn,1
2023-07-20T23:39:00Z,fat burn,1
2023-07-20T23:40:00Z,cardio,2
2023-07-20T23:41:00Z,cardio,2
2023-07-20T23:42:00Z,cardio,2
2023-07-20T23:43:00Z,cardio,2
2023-07-20T23:44:00Z,fat burn,1
2023-07-20T23:45:00Z,fat burn,1
2023-07-20T23:48:00Z,fat burn,1
2023-07-20T23:49:00Z,fat burn,1
2023-07-20T23:50:00Z,fat burn,1
2023-07-20T23:51:00Z,fat burn,1
2023-07-20T23:52:00Z,fat burn,1
2023-07-20T23:53:00Z,fat burn,1
2023-07-20T23:55:00Z,fat burn,1
2023-07-20T23:56:00Z,fat burn,1
2023-07-20T23:57:00Z,fat burn,1
2023-07-20T23:58:00Z,fat burn,1
2023-07-20T23:59:00Z,fat burn,1
2023-07-21T00:00:00Z,fat burn,1
2023-07-21T00:01:00Z,fat burn,1
2023-07-21T00:24:00Z,fat burn,1
2023-07-21T00:26:00Z,fat burn,1
2023-07-21T00:27:00Z,fat burn,1
