timestamp,heart rate zone,total minutes
2023-04-25T18:06:00Z,fat burn,1
2023-04-25T18:09:00Z,fat burn,1
2023-04-25T18:10:00Z,fat burn,1
2023-04-25T18:19:00Z,cardio,2
2023-04-25T18:20:00Z,cardio,2
2023-04-25T18:21:00Z,fat burn,1
2023-04-25T18:22:00Z,cardio,2
2023-04-25T18:23:00Z,fat burn,1
2023-04-25T18:25:00Z,cardio,2
2023-04-25T18:26:00Z,cardio,2
2023-04-25T18:27:00Z,cardio,2
2023-04-25T18:28:00Z,cardio,2
2023-04-25T18:29:00Z,cardio,2
2023-04-25T18:30:00Z,cardio,2
2023-04-25T18:31:00Z,fat burn,1
2023-04-25T18:32:00Z,fat burn,1
2023-04-25T18:33:00Z,fat burn,1
2023-04-25T18:34:00Z,cardio,2
2023-04-25T18:35:00Z,fat burn,1
2023-04-25T18:36:00Z,fat burn,1
2023-04-25T18:37:00Z,fat burn,1
2023-04-25T18:38:00Z,fat burn,1
2023-04-25T18:42:00Z,fat burn,1
2023-04-25T18:43:00Z,fat burn,1
2023-04-25T18:44:00Z,fat burn,1
2023-04-25T18:45:00Z,fat burn,1
2023-04-25T18:47:00Z,fat burn,1
2023-04-25T18:48:00Z,fat burn,1
2023-04-25T18:49:00Z,fat burn,1
2023-04-25T18:51:00Z,fat burn,1
2023-04-25T20:20:00Z,fat burn,1
2023-04-25T20:24:00Z,fat burn,1
2023-04-25T20:25:00Z,fat burn,1
2023-04-25T20:26:00Z,fat burn,1
2023-04-25T20:27:00Z,fat burn,1
2023-04-25T20:28:00Z,fat burn,1
2023-04-25T20:29:00Z,fat burn,1
2023-04-25T20:30:00Z,fat burn,1
2023-04-25T20:31:00Z,fat burn,1
2023-04-25T20:32:00Z,fat burn,1
2023-04-25T20:33:00Z,fat burn,1
2023-04-25T20:35:00Z,fat burn,1
2023-04-25T20:36:00Z,fat burn,1
2023-04-25T20:37:00Z,fat burn,1
2023-04-25T20:38:00Z,fat burn,1
2023-04-25T20:39:00Z,fat burn,1
2023-04-25T20:40:00Z,fat burn,1
2023-04-25T20:41:00Z,fat burn,1
2023-04-25T20:43:00Z,fat burn,1
2023-04-25T20:44:00Z,fat burn,1
2023-04-25T20:47:00Z,fat burn,1
2023-04-25T20:48:00Z,fat burn,1
2023-04-25T20:49:00Z,fat burn,1
2023-04-25T20:50:00Z,fat burn,1
2023-04-25T20:51:00Z,fat burn,1
2023-04-25T21:00:00Z,fat burn,1
2023-04-25T21:01:00Z,fat burn,1
2023-04-25T21:18:00Z,fat burn,1
2023-04-25T21:21:00Z,fat burn,1
2023-04-25T21:23:00Z,fat burn,1
2023-04-25T21:24:00Z,fat burn,1
2023-04-25T21:34:00Z,fat burn,1
2023-04-25T21:35:00Z,fat burn,1
2023-04-25T21:39:00Z,fat burn,1
2023-04-25T21:40:00Z,fat burn,1
2023-04-25T21:41:00Z,fat burn,1
2023-04-25T21:43:00Z,fat burn,1
2023-04-25T21:44:00Z,fat burn,1
2023-04-25T21:45:00Z,fat burn,1
2023-04-25T21:46:00Z,fat burn,1
2023-04-25T21:47:00Z,fat burn,1
2023-04-25T21:48:00Z,fat burn,1
2023-04-25T21:49:00Z,fat burn,1
2023-04-25T21:50:00Z,fat burn,1
2023-04-25T21:51:00Z,fat burn,1
2023-04-25T21:52:00Z,fat burn,1
2023-04-25T21:53:00Z,fat burn,1
2023-04-25T21:54:00Z,fat burn,1
2023-04-25T21:56:00Z,fat burn,1
2023-04-25T21:58:00Z,fat burn,1
2023-04-25T22:08:00Z,fat burn,1
2023-04-25T22:10:00Z,fat burn,1
2023-04-25T22:11:00Z,fat burn,1
2023-04-25T22:14:00Z,fat burn,1
2023-04-25T22:15:00Z,fat burn,1
2023-04-25T22:16:00Z,fat burn,1
2023-04-25T22:17:00Z,fat burn,1
2023-04-25T22:18:00Z,fat burn,1
2023-04-25T22:19:00Z,fat burn,1
2023-04-25T22:20:00Z,fat burn,1
2023-04-25T22:21:00Z,fat burn,1
2023-04-25T22:22:00Z,fat burn,1
2023-04-25T22:24:00Z,fat burn,1
2023-04-25T22:25:00Z,fat burn,1
2023-04-25T22:26:00Z,fat burn,1
2023-04-25T22:27:00Z,fat burn,1
2023-04-25T22:28:00Z,cardio,2
2023-04-25T22:29:00Z,fat burn,1
2023-04-25T22:30:00Z,fat burn,1
2023-04-25T22:33:00Z,fat burn,1
2023-04-25T22:34:00Z,fat burn,1
2023-04-25T22:35:00Z,fat burn,1
2023-04-25T22:36:00Z,fat burn,1
2023-04-25T22:37:00Z,cardio,2
2023-04-25T22:38:00Z,cardio,2
2023-04-25T22:39:00Z,cardio,2
2023-04-25T22:41:00Z,fat burn,1
2023-04-25T22:43:00Z,fat burn,1
2023-04-25T22:44:00Z,fat burn,1
2023-04-25T22:45:00Z,cardio,2
2023-04-25T22:46:00Z,cardio,2
2023-04-25T22:47:00Z,cardio,2
2023-04-25T22:48:00Z,cardio,2
2023-04-25T22:49:00Z,fat burn,1
2023-04-25T22:51:00Z,fat burn,1
2023-04-25T22:52:00Z,cardio,2
2023-04-25T22:53:00Z,cardio,2
2023-04-25T22:54:00Z,fat burn,1
2023-04-25T22:55:00Z,fat burn,1
2023-04-25T22:56:00Z,fat burn,1
2023-04-25T22:57:00Z,fat burn,1
2023-04-25T23:00:00Z,fat burn,1
2023-04-25T23:01:00Z,fat burn,1
2023-04-25T23:10:00Z,fat burn,1
2023-04-25T23:11:00Z,cardio,2
2023-04-25T23:12:00Z,cardio,2
2023-04-25T23:13:00Z,cardio,2
2023-04-25T23:14:00Z,peak,2
2023-04-25T23:15:00Z,fat burn,1
2023-04-25T23:16:00Z,fat burn,1
2023-04-25T23:17:00Z,fat burn,1
2023-04-25T23:18:00Z,fat burn,1
2023-04-25T23:19:00Z,fat burn,1
2023-04-25T23:20:00Z,fat burn,1
2023-04-25T23:21:00Z,fat burn,1
2023-04-25T23:22:00Z,fat burn,1
2023-04-25T23:23:00Z,fat burn,1
2023-04-25T23:24:00Z,fat burn,1
2023-04-25T23:25:00Z,fat burn,1
2023-04-25T23:26:00Z,fat burn,1
2023-04-25T23:33:00Z,fat burn,1
2023-04-25T23:34:00Z,fat burn,1
2023-04-25T23:42:00Z,fat burn,1
2023-04-25T23:43:00Z,fat burn,1
2023-04-25T23:56:00Z,fat burn,1
2023-04-25T23:57:00Z,fat burn,1
2023-04-25T23:58:00Z,fat burn,1
2023-04-26T00:00:00Z,fat burn,1
2023-04-26T00:01:00Z,fat burn,1
2023-04-26T17:48:00Z,fat burn,1
2023-04-26T17:49:00Z,fat burn,1
2023-04-26T17:50:00Z,fat burn,1
2023-04-26T17:59:00Z,fat burn,1
2023-04-26T18:01:00Z,fat burn,1
2023-04-26T18:02:00Z,fat burn,1
2023-04-26T18:12:00Z,fat burn,1
2023-04-26T18:13:00Z,cardio,2
2023-04-26T18:14:00Z,cardio,2
2023-04-26T18:15:00Z,cardio,2
2023-04-26T18:16:00Z,cardio,2
2023-04-26T18:17:00Z,cardio,2
2023-04-26T18:24:00Z,fat burn,1
2023-04-26T18:25:00Z,fat burn,1
2023-04-26T18:26:00Z,fat burn,1
2023-04-26T18:35:00Z,fat burn,1
2023-04-26T18:43:00Z,fat burn,1
2023-04-26T18:44:00Z,fat burn,1
2023-04-26T18:45:00Z,fat burn,1
2023-04-26T18:46:00Z,fat burn,1
2023-04-26T18:47:00Z,fat burn,1
2023-04-26T20:06:00Z,fat burn,1
2023-04-26T20:11:00Z,fat burn,1
2023-04-26T20:14:00Z,fat burn,1
2023-04-26T20:15:00Z,fat burn,1
2023-04-26T20:16:00Z,fat burn,1
2023-04-26T20:20:00Z,fat burn,1
2023-04-26T20:28:00Z,fat burn,1
2023-04-26T20:29:00Z,fat burn,1
2023-04-26T20:31:00Z,fat burn,1
2023-04-26T20:32:00Z,fat burn,1
2023-04-26T20:33:00Z,fat burn,1
2023-04-26T20:34:00Z,fat burn,1
2023-04-26T21:00:00Z,fat burn,1
2023-04-26T23:20:00Z,fat burn,1
2023-04-26T23:32:00Z,fat burn,1
2023-04-26T23:33:00Z,fat burn,1
2023-04-26T23:36:00Z,fat burn,1
2023-04-26T23:37:00Z,fat burn,1
2023-04-26T23:38:00Z,fat burn,1
2023-04-26T23:41:00Z,fat burn,1
2023-04-26T23:43:00Z,fat burn,1
2023-04-26T23:45:00Z,fat burn,1
2023-04-27T00:00:00Z,fat burn,1
2023-04-27T00:01:00Z,fat burn,1
2023-04-27T00:02:00Z,fat burn,1
2023-04-27T00:04:00Z,fat burn,1
2023-04-27T00:05:00Z,fat burn,1
2023-04-27T00:07:00Z,fat burn,1
2023-04-27T00:08:00Z,fat burn,1
2023-04-27T00:18:00Z,fat burn,1
2023-04-27T00:20:00Z,fat burn,1
2023-04-27T00:23:00Z,fat burn,1
2023-04-27T00:24:00Z,fat burn,1
2023-04-27T00:25:00Z,fat burn,1
2023-04-27T00:31:00Z,fat burn,1
2023-04-27T00:32:00Z,fat burn,1
2023-04-27T00:46:00Z,fat burn,1
2023-04-27T00:47:00Z,cardio,2
2023-04-27T00:48:00Z,cardio,2
2023-04-27T00:49:00Z,fat burn,1
2023-04-27T00:50:00Z,fat burn,1
2023-04-27T00:51:00Z,fat burn,1
2023-04-27T00:54:00Z,fat burn,1
2023-04-27T01:02:00Z,fat burn,1
2023-04-27T18:08:00Z,fat burn,1
2023-04-27T18:12:00Z,fat burn,1
2023-04-27T18:13:00Z,fat burn,1
2023-04-27T18:14:00Z,fat burn,1
2023-04-27T18:26:00Z,fat burn,1
2023-04-27T18:28:00Z,cardio,2
2023-04-27T18:29:00Z,cardio,2
2023-04-27T18:30:00Z,fat burn,1
2023-04-27T18:31:00Z,cardio,2
2023-04-27T18:32:00Z,cardio,2
2023-04-27T18:33:00Z,cardio,2
2023-04-27T18:34:00Z,cardio,2
2023-04-27T18:38:00Z,fat burn,1
2023-04-27T18:39:00Z,fat burn,1
2023-04-27T18:40:00Z,fat burn,1
2023-04-27T18:41:00Z,fat burn,1
2023-04-27T18:43:00Z,fat burn,1
2023-04-27T18:46:00Z,fat burn,1
2023-04-27T18:47:00Z,fat burn,1
2023-04-27T20:11:00Z,fat burn,1
2023-04-27T20:12:00Z,fat burn,1
2023-04-27T20:13:00Z,fat burn,1
2023-04-27T20:16:00Z,fat burn,1
2023-04-28T14:53:00Z,fat burn,1
2023-04-28T17:00:00Z,fat burn,1
2023-04-28T17:01:00Z,fat burn,1
2023-04-28T17:02:00Z,fat burn,1
2023-04-28T17:06:00Z,fat burn,1
2023-04-28T17:07:00Z,fat burn,1
2023-04-28T17:10:00Z,fat burn,1
2023-04-28T17:13:00Z,fat burn,1
2023-04-28T17:14:00Z,fat burn,1
2023-04-28T17:15:00Z,fat burn,1
2023-04-28T17:16:00Z,fat burn,1
2023-04-28T17:17:00Z,fat burn,1
2023-04-28T17:18:00Z,fat burn,1
2023-04-28T17:19:00Z,cardio,2
2023-04-28T17:20:00Z,cardio,2
2023-04-28T17:21:00Z,fat burn,1
2023-04-28T17:22:00Z,fat burn,1
2023-04-28T17:23:00Z,fat burn,1
2023-04-28T17:24:00Z,fat burn,1
2023-04-28T17:25:00Z,fat burn,1
2023-04-28T23:26:00Z,fat burn,1
2023-04-28T23:27:00Z,fat burn,1
2023-04-28T23:29:00Z,fat burn,1
2023-04-28T23:30:00Z,fat burn,1
2023-04-28T23:31:00Z,fat burn,1
2023-04-28T23:32:00Z,fat burn,1
2023-04-28T23:33:00Z,fat burn,1
2023-04-28T23:34:00Z,fat burn,1
2023-04-28T23:35:00Z,fat burn,1
2023-04-28T23:36:00Z,fat burn,1
2023-04-28T23:38:00Z,fat burn,1
2023-04-28T23:39:00Z,fat burn,1
2023-04-28T23:40:00Z,fat burn,1
2023-04-28T23:41:00Z,fat burn,1
2023-04-28T23:42:00Z,fat burn,1
2023-04-28T23:43:00Z,fat burn,1
2023-04-28T23:44:00Z,fat burn,1
2023-04-28T23:45:00Z,fat burn,1
2023-04-28T23:46:00Z,fat burn,1
2023-04-28T23:49:00Z,fat burn,1
2023-04-28T23:55:00Z,fat burn,1
2023-04-28T23:56:00Z,fat burn,1
2023-04-28T23:57:00Z,fat burn,1
2023-04-28T23:58:00Z,fat burn,1
2023-04-28T23:59:00Z,fat burn,1
2023-04-29T00:00:00Z,fat burn,1
2023-04-29T00:01:00Z,fat burn,1
2023-04-29T00:02:00Z,fat burn,1
2023-04-29T00:03:00Z,fat burn,1
2023-04-29T00:04:00Z,fat burn,1
2023-04-29T00:05:00Z,fat burn,1
2023-04-29T00:09:00Z,fat burn,1
2023-04-29T00:10:00Z,fat burn,1
2023-04-29T00:11:00Z,fat burn,1
2023-04-29T00:13:00Z,fat burn,1
2023-04-29T00:17:00Z,fat burn,1
2023-04-29T00:18:00Z,fat burn,1
2023-04-29T00:25:00Z,fat burn,1
2023-04-29T00:34:00Z,fat burn,1
2023-04-29T00:35:00Z,fat burn,1
2023-04-29T00:36:00Z,fat burn,1
2023-04-29T00:37:00Z,fat burn,1
2023-04-29T00:38:00Z,fat burn,1
