timestamp,heart_rate,steps,sleep_deep_minutes,sleep_light_minutes,sleep_rem_minutes,sleep_awakenings,hrv_rmssd,hrv_coverage,primary_non_step_activity_N/A,caffeine_user_N/A,reports_high_stress_N/A,hour,hr_rolling_avg,hr_rolling_std,anomaly
2025-07-04 15:52:12+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,75.05839416058394,1.6661262899576015,-1
2025-07-04 15:52:37+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.8840579710145,1.5941153818447706,-1
2025-07-04 15:52:58+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.76470588235294,1.7223381786826129,-1
2025-07-04 15:53:05+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.69852941176471,1.7525425041245175,-1
2025-07-04 15:53:07+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.67647058823529,1.7294073184786438,-1
2025-07-04 15:53:25+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.63970588235294,1.7285095018668888,-1
2025-07-04 15:53:36+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.63503649635037,1.7315239479968574,-1
2025-07-04 15:53:38+00:00,79,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.65693430656934,1.7675088659595835,-1
2025-07-04 15:54:20+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.52142857142857,1.7931438455910906,-1
2025-07-04 15:54:38+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.4820143884892,1.7501656981014304,-1
2025-07-04 15:54:45+00:00,77,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.50359712230215,1.7667381748712152,-1
2025-07-04 15:55:20+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.63235294117646,1.7963288634394945,-1
2025-07-04 15:55:41+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.44444444444444,1.7001609522885373,-1
2025-07-04 15:55:51+00:00,78,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.45185185185186,1.7135043890595205,-1
2025-07-04 15:56:27+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.63358778625954,1.8280132421274269,-1
2025-07-04 15:57:02+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.74015748031496,1.728439053686845,-1
2025-07-04 15:57:09+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.765625,1.7044840122560843,-1
2025-07-04 15:57:23+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.7421875,1.6987540304324917,-1
2025-07-04 15:57:38+00:00,69,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.50769230769231,2.046915447773357,-1
2025-07-04 15:57:44+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.41538461538461,2.1232730890348286,-1
2025-07-04 15:58:01+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.4885496183206,2.043249343623191,-1
2025-07-04 15:58:32+00:00,77,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.57364341085271,2.049295587050828,-1
2025-07-04 15:59:08+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.61417322834646,1.9601070755284848,-1
2025-07-04 15:59:33+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.66929133858268,1.9882796189230645,-1
2025-07-04 15:59:37+00:00,77,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.703125,1.9935303824702364,-1
2025-07-04 15:59:56+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,15,74.49230769230769,2.020231600225643,-1
2025-07-04 16:00:39+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.17692307692307,2.0172334444075317,-1
2025-07-04 16:01:28+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.80152671755725,1.8581208345597229,-1
2025-07-04 16:02:13+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.97692307692307,2.043956433248855,-1
2025-07-04 16:02:24+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.93023255813954,2.0698205180039007,-1
2025-07-04 16:02:26+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.93798449612403,2.075722532279663,-1
2025-07-04 16:02:49+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.13953488372093,1.7754585061280148,-1
2025-07-04 16:03:45+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.76923076923077,1.8322623857446192,-1
2025-07-04 16:04:16+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.5,1.834778518989814,-1
2025-07-04 16:04:17+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.49624060150376,1.8283295080928839,-1
2025-07-04 16:04:46+00:00,71,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.11363636363636,1.8312292091335387,-1
2025-07-04 16:04:52+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.11363636363636,1.8312292091335387,-1
2025-07-04 16:05:09+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.15671641791045,1.8347296111553912,-1
2025-07-04 16:05:48+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,72.99253731343283,1.9095969289183525,-1
2025-07-04 16:06:11+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,72.92592592592592,1.9873842015643783,-1
2025-07-04 16:06:13+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,16,72.93333333333334,1.9932722664915967,-1
2025-07-04 16:06:15+00:00,78,4,0,0,0,0,0,0,1.0,1.0,1.0,16,72.95555555555555,2.032815365069841,-1
2025-07-04 16:06:16+00:00,82,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.0220588235294,2.168689352496454,-1
2025-07-04 16:06:18+00:00,87,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.11029411764706,2.4725838760234775,-1
2025-07-04 16:06:20+00:00,90,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.2279411764706,2.8647717555391776,-1
2025-07-04 16:06:22+00:00,93,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.36764705882354,3.3284604905990247,-1
2025-07-04 16:06:26+00:00,95,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.66423357664233,4.144942652450726,-1
2025-07-04 16:06:28+00:00,100,4,0,0,0,0,0,0,1.0,1.0,1.0,16,73.83088235294117,4.729035837930662,-1
2025-07-04 16:06:30+00:00,109,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.08759124087591,5.588162978900269,-1
2025-07-04 16:06:32+00:00,112,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.33823529411765,6.479849779049395,-1
2025-07-04 16:06:34+00:00,114,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.62773722627738,7.291218831450208,-1
2025-07-04 16:07:09+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.05,9.902637538344562,-1
2025-07-04 16:07:27+00:00,71,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.92198581560284,9.91180459422434,-1
2025-07-04 16:07:38+00:00,70,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.72535211267606,9.957458707807646,-1
2025-07-04 16:08:17+00:00,68,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.1048951048951,10.210953306058222,-1
2025-07-04 16:08:19+00:00,70,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.08391608391608,10.218387529900337,-1
2025-07-04 16:08:26+00:00,71,4,0,0,0,0,0,0,1.0,1.0,1.0,16,74.97183098591549,10.284563701218813,-1
2025-07-04 16:08:28+00:00,79,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.01408450704226,10.288729574059738,-1
2025-07-04 16:08:30+00:00,85,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.1056338028169,10.31951105724964,-1
2025-07-04 16:08:32+00:00,88,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.22535211267606,10.370029350989794,-1
2025-07-04 16:08:38+00:00,91,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.62676056338029,10.553886820516958,-1
2025-07-04 16:08:40+00:00,95,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.80281690140845,10.667269111945492,-1
2025-07-04 16:08:42+00:00,98,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.0,10.816981658419556,-1
2025-07-04 16:08:49+00:00,92,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.54545454545455,11.093537817397161,-1
2025-07-04 16:09:08+00:00,80,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.28965517241379,11.284771721082231,-1
2025-07-04 16:09:28+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.4041095890411,11.214878520794842,-1
2025-07-04 16:09:53+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.37671232876713,11.235498184838285,-1
2025-07-04 16:09:55+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.37671232876713,11.235498184838285,-1
2025-07-04 16:10:10+00:00,69,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.20547945205479,11.324625476470999,-1
2025-07-04 16:10:23+00:00,68,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.94557823129252,11.422629734000553,-1
2025-07-04 16:10:39+00:00,68,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.69127516778524,11.488477969934308,-1
2025-07-04 16:10:52+00:00,68,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.42384105960265,11.53512727055519,-1
2025-07-04 16:10:56+00:00,69,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.35761589403974,11.566240743855177,-1
2025-07-04 16:11:00+00:00,70,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.33112582781457,11.579707454165888,-1
2025-07-04 16:11:04+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.33774834437087,11.576923838521058,-1
2025-07-04 16:11:06+00:00,80,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.41059602649007,11.565045913256057,-1
2025-07-04 16:11:08+00:00,88,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.52980132450331,11.591265646753218,-1
2025-07-04 16:11:09+00:00,93,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.63815789473684,11.629802628031145,-1
2025-07-04 16:11:11+00:00,99,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.86092715231788,11.789848591111223,-1
2025-07-04 16:11:13+00:00,101,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.03311258278146,11.951243850770373,-1
2025-07-04 16:11:21+00:00,103,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.47682119205298,12.49150881577096,-1
2025-07-04 16:11:44+00:00,82,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.06040268456375,10.20084004749564,-1
2025-07-04 16:11:46+00:00,86,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.03355704697987,10.169121322815759,-1
2025-07-04 16:11:48+00:00,92,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.0738255033557,10.220603171318459,-1
2025-07-04 16:11:50+00:00,95,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.16107382550335,10.326472877142237,-1
2025-07-04 16:11:52+00:00,98,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.2751677852349,10.473169749413959,-1
2025-07-04 16:12:32+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.28859060402685,10.862964170416447,-1
2025-07-04 16:12:49+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.48322147651007,10.751243816695096,-1
2025-07-04 16:12:51+00:00,79,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.49333333333334,10.7158207486723,-1
2025-07-04 16:13:01+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.66,10.62972279560533,-1
2025-07-04 16:13:03+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.7,10.604386834429908,-1
2025-07-04 16:13:12+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.80132450331126,10.484922423842615,-1
2025-07-04 16:13:26+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,16,78.09271523178808,10.305565482383862,-1
2025-07-04 16:13:28+00:00,80,4,0,0,0,0,0,0,1.0,1.0,1.0,16,78.09933774834437,10.306473672333366,-1
2025-07-04 16:13:32+00:00,81,4,0,0,0,0,0,0,1.0,1.0,1.0,16,78.01324503311258,10.26189505238809,-1
2025-07-04 16:13:33+00:00,83,4,0,0,0,0,0,0,1.0,1.0,1.0,16,78.04605263157895,10.235853630590972,-1
2025-07-04 16:13:45+00:00,76,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.24503311258277,9.737191167489323,-1
2025-07-04 16:14:02+00:00,73,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.30263157894737,9.303591468942845,-1
2025-07-04 16:14:04+00:00,75,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.27631578947368,9.301568171156202,-1
2025-07-04 16:14:39+00:00,72,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.96,9.43140548359451,-1
2025-07-04 16:14:41+00:00,74,4,0,0,0,0,0,0,1.0,1.0,1.0,16,75.94701986754967,9.401268055938308,-1
2025-07-04 16:14:43+00:00,80,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.06666666666666,9.402746040898002,-1
2025-07-04 16:14:44+00:00,86,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.13245033112582,9.406150822158153,-1
2025-07-04 16:14:46+00:00,91,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.27814569536424,9.465135280172591,-1
2025-07-04 16:14:48+00:00,98,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.4635761589404,9.614416144129478,-1
2025-07-04 16:14:50+00:00,102,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.67549668874172,9.821438909429643,-1
2025-07-04 16:14:52+00:00,104,4,0,0,0,0,0,0,1.0,1.0,1.0,16,76.90066225165563,10.054355584778584,-1
2025-07-04 16:14:54+00:00,106,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.12582781456953,10.32104945294601,-1
2025-07-04 16:14:56+00:00,113,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.40666666666667,10.754800187328152,-1
2025-07-04 16:14:58+00:00,118,4,0,0,0,0,0,0,1.0,1.0,1.0,16,77.71333333333334,11.244289627050899,-1
2025-07-04 16:15:06+00:00,91,7,0,0,0,0,0,0,1.0,1.0,1.0,16,78.53333333333333,11.925195630585778,-1
2025-07-04 16:15:13+00:00,96,7,0,0,0,0,0,0,1.0,1.0,1.0,16,79.02666666666667,12.032922771507229,-1
2025-07-04 16:15:19+00:00,98,7,0,0,0,0,0,0,1.0,1.0,1.0,16,79.58666666666667,12.21902283391192,-1
2025-07-04 16:15:21+00:00,101,7,0,0,0,0,0,0,1.0,1.0,1.0,16,79.90604026845638,12.287844071165907,-1
2025-07-04 16:15:31+00:00,97,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.84563758389261,12.429109702746302,-1
2025-07-04 16:15:32+00:00,98,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.96,12.4662658897883,-1
2025-07-04 16:15:54+00:00,79,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.2,12.024583320300318,-1
2025-07-04 16:15:56+00:00,82,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.38255033557047,11.958033212727953,-1
2025-07-04 16:15:57+00:00,89,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.42666666666666,11.930079668420214,-1
2025-07-04 16:15:59+00:00,97,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.61333333333333,11.937638107239513,-1
2025-07-04 16:16:01+00:00,100,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.81333333333333,11.976143325317393,-1
2025-07-04 16:16:17+00:00,85,7,0,0,0,0,0,0,1.0,1.0,1.0,16,82.65771812080537,11.666405808455895,-1
2025-07-04 16:16:28+00:00,78,7,0,0,0,0,0,0,1.0,1.0,1.0,16,81.86577181208054,11.051267334760048,-1
2025-07-04 16:16:38+00:00,73,7,0,0,0,0,0,0,1.0,1.0,1.0,16,81.50335570469798,11.123765744514532,-1
2025-07-04 16:16:42+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,81.40666666666667,11.124129807859239,-1
2025-07-04 16:16:44+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,81.36666666666666,11.132765997145684,-1
2025-07-04 16:16:53+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.88,10.99842575678523,-1
2025-07-04 16:16:59+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.38926174496645,10.812099959414839,-1
2025-07-04 16:17:01+00:00,79,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.31543624161074,10.783550566263626,-1
2025-07-04 16:17:14+00:00,77,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.14666666666666,10.77804546205403,-1
2025-07-04 16:17:28+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.24,10.72141431119119,-1
2025-07-04 16:17:39+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.25333333333333,10.713590858473854,-1
2025-07-04 16:17:41+00:00,77,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.28666666666666,10.695502828788689,-1
2025-07-04 16:17:43+00:00,80,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.35333333333334,10.66206766067892,-1
2025-07-04 16:17:56+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.29139072847683,10.63866495632702,-1
2025-07-04 16:18:16+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.56375838926175,10.580018231509241,-1
2025-07-04 16:18:18+00:00,78,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.59060402684564,10.56831919363872,-1
2025-07-04 16:18:20+00:00,80,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.6241610738255,10.558381140032994,-1
2025-07-04 16:18:21+00:00,84,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.64666666666666,10.526500063146274,-1
2025-07-04 16:18:23+00:00,86,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.72,10.525214212935907,-1
2025-07-04 16:19:08+00:00,68,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.9047619047619,10.793410809145417,-1
2025-07-04 16:19:09+00:00,69,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.82432432432432,10.801055766118685,-1
2025-07-04 16:19:25+00:00,71,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.77027027027027,10.855948928460446,-1
2025-07-04 16:19:46+00:00,70,7,0,0,0,0,0,0,1.0,1.0,1.0,16,80.34013605442176,11.110587693073322,-1
2025-07-04 16:19:56+00:00,70,7,0,0,0,0,0,0,1.0,1.0,1.0,16,79.15646258503402,10.240064132044596,-1
2025-07-04 16:20:07+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.93243243243244,8.908195540316864,-1
2025-07-04 16:20:09+00:00,80,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.85135135135135,8.833582231019143,-1
2025-07-04 16:20:11+00:00,90,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.83108108108108,8.801969873457146,-1
2025-07-04 16:20:13+00:00,98,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.8445945945946,8.831539675040215,-1
2025-07-04 16:20:15+00:00,103,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.88513513513513,8.933254884909488,-1
2025-07-04 16:20:17+00:00,106,7,0,0,0,0,0,0,1.0,1.0,1.0,16,78.0738255033557,9.196131648343856,-1
2025-07-04 16:20:19+00:00,108,7,0,0,0,0,0,0,1.0,1.0,1.0,16,78.01351351351352,9.278742061180136,-1
2025-07-04 16:20:20+00:00,110,7,0,0,0,0,0,0,1.0,1.0,1.0,16,78.22818791946308,9.611452069451756,-1
2025-07-04 16:20:57+00:00,77,7,0,0,0,0,0,0,1.0,1.0,1.0,16,77.95918367346938,9.679718629883117,-1
2025-07-04 16:21:28+00:00,73,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.64625850340136,9.08167107992544,-1
2025-07-04 16:21:30+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.63945578231292,9.082532971657935,-1
2025-07-04 16:21:37+00:00,69,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.52027027027027,9.116382498471246,-1
2025-07-04 16:21:54+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.39189189189189,9.167107077956079,-1
2025-07-04 16:22:06+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.30405405405405,9.15970084158132,-1
2025-07-04 16:22:10+00:00,78,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.36054421768708,9.185266327658706,-1
2025-07-04 16:22:21+00:00,73,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.21621621621621,9.190012724959011,-1
2025-07-04 16:22:33+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,76.12925170068027,9.263473792076606,-1
2025-07-04 16:22:44+00:00,70,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.92517006802721,9.327443993050025,-1
2025-07-04 16:22:50+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.82993197278911,9.341595115953842,-1
2025-07-04 16:22:56+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.87586206896552,9.395538804416217,-1
2025-07-04 16:23:00+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.85616438356165,9.364636138909752,-1
2025-07-04 16:23:17+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.75862068965517,9.399524117733323,-1
2025-07-04 16:23:25+00:00,73,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.41666666666667,9.322129472502612,-1
2025-07-04 16:23:38+00:00,71,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.92465753424658,9.126003481101954,-1
2025-07-04 16:23:59+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.83561643835617,9.135023467693907,-1
2025-07-04 16:24:22+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.12413793103448,9.019179223728505,-1
2025-07-04 16:24:28+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.21379310344828,8.990107377075374,-1
2025-07-04 16:24:39+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.40689655172413,8.873725692336853,-1
2025-07-04 16:24:49+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.46896551724137,8.833376707766206,-1
2025-07-04 16:24:51+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.49655172413793,8.822417892577308,-1
2025-07-04 16:24:53+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.54482758620689,8.805758304106957,-1
2025-07-04 16:25:04+00:00,77,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.79166666666667,8.74252927829366,-1
2025-07-04 16:25:22+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.35915492957747,5.931454259741521,-1
2025-07-04 16:25:49+00:00,69,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.43661971830986,2.580518362168158,-1
2025-07-04 16:25:52+00:00,71,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.36363636363636,2.5218634250191454,-1
2025-07-04 16:26:00+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.21678321678321,2.4354768169539014,-1
2025-07-04 16:26:02+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.2027972027972,2.4076153843319235,-1
2025-07-04 16:26:14+00:00,68,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.0,2.5259219485461917,-1
2025-07-04 16:26:15+00:00,69,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.97916666666667,2.529459297097079,-1
2025-07-04 16:26:19+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.94444444444444,2.527548295979115,-1
2025-07-04 16:26:31+00:00,70,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.85416666666667,2.558323177889002,-1
2025-07-04 16:26:33+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.87412587412588,2.5449954560617005,-1
2025-07-04 16:26:46+00:00,71,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.92307692307692,2.520554720628293,-1
2025-07-04 16:26:50+00:00,72,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.91608391608392,2.5217267264824614,-1
2025-07-04 16:27:28+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.67391304347827,2.3496017475207194,-1
2025-07-04 16:27:36+00:00,75,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.76258992805755,2.379205609153895,-1
2025-07-04 16:27:38+00:00,78,7,0,0,0,0,0,0,1.0,1.0,1.0,16,71.8273381294964,2.4254928008295136,-1
2025-07-04 16:27:46+00:00,84,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.14388489208633,2.837536058838995,-1
2025-07-04 16:27:48+00:00,87,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.25,3.0935649152553157,-1
2025-07-04 16:27:55+00:00,84,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.58865248226951,3.6352852550409227,-1
2025-07-04 16:27:57+00:00,87,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.68085106382979,3.8309251939905495,-1
2025-07-04 16:27:59+00:00,92,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.80851063829788,4.160897728714412,-1
2025-07-04 16:28:01+00:00,95,7,0,0,0,0,0,0,1.0,1.0,1.0,16,72.95035460992908,4.558079547251668,-1
2025-07-04 16:28:03+00:00,102,7,0,0,0,0,0,0,1.0,1.0,1.0,16,73.1418439716312,5.1707716476972845,-1
2025-07-04 16:28:05+00:00,106,7,0,0,0,0,0,0,1.0,1.0,1.0,16,73.35460992907801,5.860442147841089,-1
2025-07-04 16:28:07+00:00,110,7,0,0,0,0,0,0,1.0,1.0,1.0,16,73.61267605633803,6.599858790182582,-1
2025-07-04 16:28:09+00:00,113,7,0,0,0,0,0,0,1.0,1.0,1.0,16,73.87234042553192,7.405452685912471,-1
2025-07-04 16:28:13+00:00,116,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.46478873239437,8.836306448804404,-1
2025-07-04 16:28:47+00:00,70,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.54609929078015,10.4372103397311,-1
2025-07-04 16:29:10+00:00,66,7,0,0,0,0,0,0,1.0,1.0,1.0,16,75.17142857142858,10.731479181665534,-1
2025-07-04 16:29:24+00:00,73,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.99290780141844,10.7666790568342,-1
2025-07-04 16:29:37+00:00,69,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.73049645390071,10.864016248031497,-1
2025-07-04 16:29:56+00:00,74,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.68571428571428,10.909757835666797,-1
2025-07-04 16:29:58+00:00,76,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.69285714285714,10.910292433598851,-1
2025-07-04 16:30:00+00:00,78,7,0,0,0,0,0,0,1.0,1.0,1.0,16,74.71428571428571,10.913845548934004,-1
